lat,lon,timestamp,sea_level
25.7617,-80.1918,2025-12-31,0.0
25.783089270386267,-80.18295050071531,2025-12-31,0.0
25.804478540772532,-80.17410100143061,2025-12-31,0.0
25.8258678111588,-80.16525150214592,2025-12-31,0.0
25.847257081545067,-80.15640200286123,2025-12-31,0.0
25.868646351931332,-80.14755250357653,2025-12-31,0.0
25.890035622317598,-80.13870300429184,2025-12-31,0.0
25.911424892703863,-80.12985350500715,2025-12-31,0.0
25.93281416309013,-80.12100400572245,2025-12-31,0.0
25.954203433476398,-80.11215450643778,2025-12-31,0.0
25.975592703862663,-80.10330500715308,2025-12-31,0.0
25.99698197424893,-80.09445550786839,2025-12-31,0.0
26.018371244635194,-80.0856060085837,2025-12-31,0.0
26.03976051502146,-80.076756509299,2025-12-31,0.0
26.061149785407725,-80.06790701001431,2025-12-31,0.0
26.082539055793994,-80.05905751072962,2025-12-31,0.0
26.10392832618026,-80.05020801144492,2025-12-31,0.0
26.125317596566525,-80.04135851216023,2025-12-31,0.0
26.14670686695279,-80.03250901287554,2025-12-31,0.0
26.168096137339056,-80.02365951359084,2025-12-31,0.0
26.18948540772532,-80.01481001430615,2025-12-31,0.0
26.21087467811159,-80.00596051502146,2025-12-31,0.0
26.232263948497856,-79.99711101573676,2025-12-31,0.0
26.25365321888412,-79.98826151645207,2025-12-31,0.0
26.275042489270387,-79.97941201716738,2025-12-31,0.0
26.296431759656652,-79.97056251788268,2025-12-31,0.0
26.31782103004292,-79.961713018598,2025-12-31,0.0
26.339210300429187,-79.95286351931331,2025-12-31,0.0
26.360599570815452,-79.94401402002862,2025-12-31,0.0
26.381988841201718,-79.93516452074392,2025-12-31,0.0
26.403378111587983,-79.92631502145923,2025-12-31,0.0
26.42476738197425,-79.91746552217454,2025-12-31,0.0
26.446156652360518,-79.90861602288984,2025-12-31,0.0
26.467545922746783,-79.89976652360515,2025-12-31,0.0
26.48893519313305,-79.89091702432046,2025-12-31,0.0
26.510324463519314,-79.88206752503577,2025-12-31,0.0
26.53171373390558,-79.87321802575107,2025-12-31,0.0
26.553103004291845,-79.86436852646638,2025-12-31,0.0
26.574492274678114,-79.85551902718169,2025-12-31,0.0
26.59588154506438,-79.84666952789699,2025-12-31,0.0
26.617270815450645,-79.8378200286123,2025-12-31,0.0
26.63866008583691,-79.8289705293276,2025-12-31,0.0
26.660049356223176,-79.82012103004291,2025-12-31,0.0
26.68143862660944,-79.81127153075823,2025-12-31,0.0
26.70282789699571,-79.80242203147354,2025-12-31,0.0
26.724217167381976,-79.79357253218885,2025-12-31,0.0
26.74560643776824,-79.78472303290415,2025-12-31,0.0
26.766995708154507,-79.77587353361946,2025-12-31,0.0
26.788384978540773,-79.76702403433477,2025-12-31,0.0
26.80977424892704,-79.75817453505007,2025-12-31,0.0
26.831163519313307,-79.74932503576538,2025-12-31,0.0
26.852552789699573,-79.74047553648069,2025-12-31,0.0
26.873942060085838,-79.731626037196,2025-12-31,0.0
26.895331330472104,-79.7227765379113,2025-12-31,0.0
26.91672060085837,-79.71392703862661,2025-12-31,0.0
26.938109871244635,-79.70507753934191,2025-12-31,0.0
26.959499141630904,-79.69622804005722,2025-12-31,0.0
26.98088841201717,-79.68737854077253,2025-12-31,0.0
27.002277682403435,-79.67852904148783,2025-12-31,0.0
27.0236669527897,-79.66967954220314,2025-12-31,0.0
27.045056223175965,-79.66083004291846,2025-12-31,0.0
27.066445493562235,-79.65198054363377,2025-12-31,0.0
27.0878347639485,-79.64313104434908,2025-12-31,0.0
27.109224034334765,-79.63428154506438,2025-12-31,0.0
27.13061330472103,-79.62543204577969,2025-12-31,0.0
27.152002575107296,-79.616582546495,2025-12-31,0.0
27.173391845493562,-79.6077330472103,2025-12-31,0.0
27.19478111587983,-79.59888354792561,2025-12-31,0.0
27.216170386266096,-79.59003404864092,2025-12-31,0.0
27.237559656652362,-79.58118454935622,2025-12-31,0.0
27.258948927038627,-79.57233505007153,2025-12-31,0.0
27.280338197424893,-79.56348555078684,2025-12-31,0.0
27.30172746781116,-79.55463605150214,2025-12-31,0.0
27.323116738197427,-79.54578655221745,2025-12-31,0.0
27.344506008583693,-79.53693705293276,2025-12-31,0.0
27.36589527896996,-79.52808755364806,2025-12-31,0.0
27.387284549356224,-79.51923805436337,2025-12-31,0.0
27.40867381974249,-79.51038855507869,2025-12-31,0.0
27.430063090128755,-79.501539055794,2025-12-31,0.0
27.451452360515024,-79.4926895565093,2025-12-31,0.0
27.47284163090129,-79.48384005722461,2025-12-31,0.0
27.494230901287555,-79.47499055793992,2025-12-31,0.0
27.51562017167382,-79.46614105865523,2025-12-31,0.0
27.537009442060086,-79.45729155937053,2025-12-31,0.0
27.558398712446355,-79.44844206008584,2025-12-31,0.0
27.57978798283262,-79.43959256080115,2025-12-31,0.0
27.601177253218886,-79.43074306151645,2025-12-31,0.0
27.62256652360515,-79.42189356223176,2025-12-31,0.0
27.643955793991417,-79.41304406294707,2025-12-31,0.0
27.665345064377682,-79.40419456366237,2025-12-31,0.0
27.68673433476395,-79.39534506437768,2025-12-31,0.0
27.708123605150217,-79.38649556509299,2025-12-31,0.0
27.729512875536482,-79.37764606580829,2025-12-31,0.0
27.750902145922748,-79.3687965665236,2025-12-31,0.0
27.772291416309013,-79.35994706723892,2025-12-31,0.0
27.79368068669528,-79.35109756795423,2025-12-31,0.0
27.815069957081548,-79.34224806866953,2025-12-31,0.0
27.836459227467813,-79.33339856938484,2025-12-31,0.0
27.85784849785408,-79.32454907010015,2025-12-31,0.0
27.879237768240344,-79.31569957081545,2025-12-31,0.0
27.90062703862661,-79.30685007153076,2025-12-31,0.0
27.922016309012875,-79.29800057224607,2025-12-31,0.0
27.943405579399144,-79.28915107296137,2025-12-31,0.0
27.96479484978541,-79.28030157367668,2025-12-31,0.0
27.986184120171675,-79.27145207439199,2025-12-31,0.0
28.00757339055794,-79.2626025751073,2025-12-31,0.0
28.028962660944206,-79.2537530758226,2025-12-31,0.0
28.050351931330475,-79.24490357653791,2025-12-31,0.0
28.07174120171674,-79.23605407725321,2025-12-31,0.0
28.093130472103006,-79.22720457796852,2025-12-31,0.0
28.11451974248927,-79.21835507868383,2025-12-31,0.0
28.135909012875537,-79.20950557939915,2025-12-31,0.0
28.157298283261802,-79.20065608011446,2025-12-31,0.0
28.178687553648068,-79.19180658082976,2025-12-31,0.0
